policy_id,period,region,line_of_business,gross_written_premium,net_earned_premium,claims_paid,loss_ratio,combined_ratio,client_name,risk_category,premium_rate,exposure,currency,gwp_usd,nep_usd,claims_paid_usd,currency_rating
P-00283,2024-03-01,Asia Pacific,Liability,5694904,3361210,2841164,0.8452801223368965,1.3209331148150105,Swiss Re,Market,0.386,5352193,KES,41572.7992,24536.833,20740.4972,BBB
P-00284,2024-03-01,North America,Energy,1247863,1108317,586072,0.5287945596792254,0.5909957936997658,Aspire Re,Nat Cat,0.833,1560791,USD,1247863.0,1108317.0,586072.0,AAA
P-00285,2024-02-01,Asia Pacific,Engineering,1729161,1508428,954486,0.6327686836892447,0.7509687959062762,SCOR,Nat Cat,0.451,1558510,USD,1729161.0,1508428.0,954486.0,AAA
P-00286,2024-04-01,Kenya,Engineering,2388902,1865883,1107883,0.593758022341165,0.7289917177338837,Metro Insurers Ltd,Cyber,0.88,2906884,KES,17438.9846,13620.9459,8087.5459,BBB
P-00287,2024-04-01,Africa,Agriculture,2856327,2067553,1143331,0.5529875171277351,1.0304767698845432,Hollard Re,Cyber,1.111,4175564,KES,20851.1871,15093.1369,8346.3163,BBB
P-00288,2024-04-01,Middle East & Africa,Motor,6447866,3859205,3562182,0.9230351847077313,1.0498756291405025,Old Mutual Re Africa,Political,0.478,8747603,EUR,7028173.94,4206533.45,3882778.3800000004,AA+
P-00289,2024-01-01,Kenya,Energy,4569766,4074443,539618,0.1324396978924481,0.23401733684076234,Munich Re,Cyber,1.329,5365265,USD,4569766.0,4074443.0,539618.0,AAA
P-00290,2024-02-01,Asia Pacific,Liability,282878,204125,178979,0.8768107777097367,1.0356117964737452,Old Mutual Re Africa,Operational,0.587,304695,KES,2065.0094,1490.1125,1306.5467,BBB
P-00291,2024-01-01,Middle East & Africa,Motor,6360876,3927924,1911030,0.4865241791847296,0.7191206307642959,Hollard Re,Weather,1.157,8651555,EUR,6933354.840000001,4281437.16,2083022.7000000002,AA+
P-00292,2024-03-01,Nordics,Agriculture,4888170,4145487,1819861,0.43899812012436656,0.6309634486187243,Old Mutual Re Africa,Nat Cat,0.377,7120607,KES,35683.641,30262.0551,13284.9853,BBB
P-00293,2024-04-01,Europe,Motor,1466812,1159547,558155,0.4813560812972652,0.7349124556985595,Aspire Re,Agriculture,0.772,1897661,KES,10707.7276,8464.6931,4074.5315,BBB
P-00294,2024-03-01,Asia Pacific,Energy,6346365,5260519,591140,0.11237294266972517,0.5318907523449253,Acentria Reinsurance,Cyber,1.057,9180782,USD,6346365.0,5260519.0,591140.0,AAA
P-00295,2024-03-01,Asia Pacific,Property,6386683,4190257,788396,0.18814979606262813,0.604239488837861,Munich Re,Nat Cat,0.907,6070895,EUR,6961484.470000001,4567380.13,859351.64,AA+
P-00296,2024-04-01,Latin America,Liability,4099384,3246504,2242746,0.6908188007776981,1.1000055226245762,SCOR,Agriculture,0.927,4561904,KES,29925.5032,23699.4792,16372.0458,BBB
P-00297,2024-04-01,Caribbean,Energy,5894148,4869252,2526580,0.5188846254003695,0.5925936444313199,Aspire Re,Market,0.476,7923601,USD,5894148.0,4869252.0,2526580.0,AAA
P-00298,2024-01-01,Middle East & Africa,Energy,512121,454045,198922,0.43811075994670134,0.6726596035411865,Partner Re,Political,1.032,555677,EUR,558211.89,494909.05000000005,216824.98,AA+
P-00299,2024-03-01,Australia & Pacific,Energy,3819587,3026005,1764378,0.5830717398021483,0.8175646772554577,Acentria Reinsurance,Weather,1.033,4224867,KES,27882.9851,22089.8365,12879.9594,BBB
P-00300,2024-03-01,Europe,Energy,1388354,879796,386235,0.43900517847319154,0.7910386387972155,SCOR,Operational,0.954,1718242,USD,1388354.0,879796.0,386235.0,AAA
P-00301,2024-03-01,Caribbean,Engineering,1686742,1204958,700938,0.5817115617307823,0.704300282371639,Swiss Re,Operational,0.784,1568353,EUR,1838548.78,1313404.2200000002,764022.42,AA+
P-00302,2024-02-01,Caribbean,Marine,6075076,4977662,2549840,0.5122565573958215,0.7490224030508554,Partner Re,Operational,0.607,7686967,EUR,6621832.840000001,5425651.58,2779325.6,AA+
P-00303,2024-01-01,Nordics,Property,4856326,2982942,893784,0.29963170587963156,0.3961777679475177,Old Mutual Re Africa,Cyber,0.805,7185304,KES,35451.1798,21775.4766,6524.6232,BBB
P-00304,2024-03-01,Caribbean,Engineering,3541538,2295612,564684,0.24598407744862807,0.5995835744418767,SCOR,Market,0.439,4078594,KES,25853.2274,16757.9676,4122.1932,BBB
P-00305,2024-01-01,Asia Pacific,Engineering,2266705,1608556,193889,0.12053605842755863,0.4421195444955984,Aspire Re,Liability,1.041,2389694,USD,2266705.0,1608556.0,193889.0,AAA
P-00306,2024-02-01,Latin America,Engineering,2984534,2145537,1173618,0.5470043164019077,0.6953463857735922,Coastal Mutual,Weather,1.286,3283153,EUR,3253142.06,2338635.33,1279243.62,AA+
P-00307,2024-04-01,Australia & Pacific,Property,248287,162751,140737,0.8647381582908861,1.2972347645740068,Metro Insurers Ltd,Market,0.56,362201,USD,248287.0,162751.0,140737.0,AAA
P-00308,2024-03-01,Asia Pacific,Liability,1174003,877631,423791,0.48288061839201213,0.7652180509135591,Hannover Re,Operational,1.295,1616796,EUR,1279663.27,956617.79,461932.19000000006,AA+
P-00309,2024-01-01,Kenya,Motor,670844,581365,294806,0.5070927902436507,0.8685419852039048,Partner Re,Liability,0.777,869220,EUR,731219.9600000001,633687.8500000001,321338.54000000004,AA+
P-00310,2024-04-01,Africa,Energy,7720599,5618100,3370317,0.5999033481070113,0.9145020097642385,Africa Re,Cyber,0.973,11347752,EUR,8415452.91,6123729.0,3673645.5300000003,AA+
P-00311,2024-03-01,Australia & Pacific,Agriculture,6302280,4866182,1520648,0.3124930386902915,0.537300201228757,SCOR,Cyber,1.103,6069835,EUR,6869485.2,5304138.380000001,1657506.32,AA+
P-00312,2024-03-01,Europe,Agriculture,6003603,3492879,3284181,0.9402504352426752,1.107334638259898,Metro Insurers Ltd,Cyber,0.77,7952529,USD,6003603.0,3492879.0,3284181.0,AAA
P-00313,2024-02-01,Nordics,Liability,5248095,4695049,2801845,0.5967658697491762,0.9882860387210728,Kenya Reinsurance Corporation,Health,0.679,6382215,KES,38311.0935,34273.8577,20453.4685,BBB
P-00314,2024-03-01,Middle East & Africa,Liability,6295834,5721689,1502309,0.2625639037703727,0.45351772280693636,Partner Re,Liability,1.079,5803084,KES,45959.5882,41768.3297,10966.8557,BBB
P-00315,2024-01-01,Kenya,Agriculture,3277101,2656909,1304920,0.4911421505215271,0.8303955634389737,Africa Re,Liability,1.065,3724515,EUR,3572040.0900000003,2896030.81,1422362.8,AA+
P-00316,2024-04-01,Caribbean,Accident & Health,2080583,1573163,1286718,0.8179177872858693,0.9108124649663154,Old Mutual Re Africa,Health,0.639,2790972,EUR,2267835.47,1714747.6700000002,1402522.62,AA+
P-00317,2024-04-01,Africa,Accident & Health,3780602,2975801,1903184,0.6395535185316491,1.109382162098259,Kenya Reinsurance Corporation,Operational,0.489,5495734,KES,27598.3946,21723.3473,13893.2432,BBB
P-00318,2024-03-01,Nordics,Agriculture,1620759,1216587,1029174,0.8459518308185111,1.2597706020490949,Hannover Re,Liability,1.236,2280345,KES,11831.5407,8881.0851,7512.9702,BBB
P-00319,2024-04-01,Latin America,Property,2576071,2254170,1361484,0.6039846151798667,0.7635304601782866,Kenya Reinsurance Corporation,Nat Cat,0.439,3329173,EUR,2807917.39,2457045.3000000003,1484017.56,AA+
P-00320,2024-04-01,Australia & Pacific,Liability,2912182,2596420,327826,0.1262607744509748,0.5610511313970384,SCOR,Political,0.705,4081868,EUR,3174278.3800000004,2830097.8000000003,357330.34,AA+
P-00321,2024-03-01,Africa,Marine,5512228,4056273,690825,0.17031028237004758,0.5584815536635497,Kenya Reinsurance Corporation,Agriculture,1.087,7683254,USD,5512228.0,4056273.0,690825.0,AAA
P-00322,2024-04-01,Kenya,Engineering,111449,87695,20402,0.23264724328639033,0.6312740762854537,Aspire Re,Market,0.677,108702,USD,111449.0,87695.0,20402.0,AAA
P-00323,2024-03-01,Europe,Property,6344009,4201843,3092616,0.7360141728284469,1.1141245027859337,Kenya Reinsurance Corporation,Agriculture,1.261,8362284,USD,6344009.0,4201843.0,3092616.0,AAA
P-00324,2024-02-01,Nordics,Property,1695783,1090388,1033447,0.9477791391688096,1.2225066620028924,Coastal Mutual,Weather,1.152,1543851,USD,1695783.0,1090388.0,1033447.0,AAA
P-00325,2024-04-01,Nordics,Liability,504313,383508,95023,0.24777318856451494,0.6771207370115669,AgriProtect,Political,1.333,668552,KES,3681.4849,2799.6084,693.6679,BBB
P-00326,2024-04-01,Caribbean,Property,5320481,3490808,2219587,0.6358376055056595,0.7117150019531076,Swiss Re,Cyber,0.684,7504903,EUR,5799324.29,3804980.72,2419349.83,AA+
P-00327,2024-03-01,North America,Energy,2086107,1634842,1020403,0.6241600105698287,0.7943225708707322,SCOR,Operational,0.431,2961169,KES,15228.5811,11934.3466,7448.9419,BBB
P-00328,2024-03-01,North America,Liability,7025379,4257831,2372746,0.557266364024312,0.793885835081746,Coastal Mutual,Nat Cat,0.477,9422963,EUR,7657663.11,4641035.79,2586293.14,AA+
P-00329,2024-02-01,Africa,Agriculture,2691872,2017036,1599627,0.7930582299968865,1.1398056560920409,SCOR,Weather,0.497,3792518,EUR,2934140.4800000004,2198569.24,1743593.4300000002,AA+
P-00330,2024-04-01,Middle East & Africa,Liability,5050583,3032252,610339,0.2012824132031243,0.43379377922868473,Swiss Re,Liability,0.803,5144000,KES,36869.255900000004,22135.4396,4455.4747,BBB
P-00331,2024-04-01,Australia & Pacific,Liability,6267767,4593753,502366,0.1093585136162088,0.519075925541967,Old Mutual Re Africa,Operational,0.515,8483613,KES,45754.6991,33534.3969,3667.2718,BBB
P-00332,2024-02-01,North America,Motor,825156,750088,507024,0.6759526882179158,0.8617733048541779,Africa Re,Weather,1.023,1137091,KES,6023.6388,5475.6424,3701.2752,BBB
P-00333,2024-04-01,Kenya,Agriculture,2965205,2445537,438780,0.17942071618626093,0.30983980859832255,Metro Insurers Ltd,Agriculture,0.451,3805307,USD,2965205.0,2445537.0,438780.0,AAA
P-00334,2024-03-01,North America,Agriculture,2960478,1974715,442358,0.2240110598238227,0.6210974801904914,Acentria Reinsurance,Operational,0.558,3755477,USD,2960478.0,1974715.0,442358.0,AAA
P-00335,2024-02-01,Kenya,Engineering,1947127,1177434,971114,0.8247714946230532,1.2112854582709442,Hannover Re,Political,1.142,2057699,KES,14214.0271,8595.2682,7089.1322,BBB
P-00336,2024-03-01,Europe,Property,3345076,2833918,543486,0.1917790140716845,0.6319970080507529,Kenya Reinsurance Corporation,Operational,0.578,4035196,EUR,3646132.8400000003,3088970.62,592399.74,AA+
P-00337,2024-01-01,North America,Accident & Health,6862996,4300580,3822837,0.8889119607122761,0.958350480796145,Old Mutual Re Africa,Weather,0.823,6604519,KES,50099.8708,31394.234,27906.7101,BBB
P-00338,2024-03-01,North America,Engineering,6979910,5428469,4101414,0.7555378873859278,0.8413513578359557,Swiss Re,Nat Cat,1.346,7840358,EUR,7608101.9,5917031.210000001,4470541.260000001,AA+
P-00339,2024-01-01,North America,Property,3124264,2194694,1063412,0.48453770776244887,0.8469371837094856,Acentria Reinsurance,Agriculture,0.47,3860441,USD,3124264.0,2194694.0,1063412.0,AAA
P-00340,2024-01-01,Nordics,Property,3009520,2031096,1859721,0.9156243722601,0.9688423676266105,Kenya Reinsurance Corporation,Liability,1.276,3554195,USD,3009520.0,2031096.0,1859721.0,AAA
P-00341,2024-03-01,North America,Accident & Health,6241137,3610432,1937460,0.5366283037597717,1.010820817903002,Old Mutual Re Africa,Nat Cat,0.519,7079317,USD,6241137.0,3610432.0,1937460.0,AAA
P-00342,2024-02-01,North America,Liability,7661248,5346792,4628062,0.8655773405810437,1.230746249195219,Africa Re,Cyber,1.148,10791763,EUR,8350760.32,5828003.28,5044587.58,AA+
P-00343,2024-03-01,North America,Property,2311445,2038885,1244222,0.6102462865732986,0.7261283918617321,AgriProtect,Health,0.91,2622341,KES,16873.5485,14883.8605,9082.820600000001,BBB
P-00344,2024-03-01,Africa,Marine,6927721,5728215,2179697,0.38051941136985956,0.6250947507136262,Africa Re,Cyber,0.54,8964098,USD,6927721.0,5728215.0,2179697.0,AAA
P-00345,2024-03-01,Kenya,Marine,2293325,1354355,1387085,1.0241664851534493,1.1922054653003895,Munich Re,Liability,0.946,2190991,EUR,2499724.25,1476246.9500000002,1511922.6500000001,AA+
P-00346,2024-04-01,Caribbean,Engineering,7358525,5983196,1939130,0.32409601824844114,0.6706435176640041,Coastal Mutual,Weather,0.774,7992469,USD,7358525.0,5983196.0,1939130.0,AAA
P-00347,2024-03-01,Australia & Pacific,Liability,1775023,1626624,266555,0.16387007692005037,0.37895705732302354,Kenya Reinsurance Corporation,Market,0.972,2437397,KES,12957.6679,11874.3552,1945.8515,BBB
P-00348,2024-04-01,Caribbean,Motor,2125520,1752476,349074,0.19918903311657335,0.6704826563593198,Partner Re,Nat Cat,0.922,2031560,USD,2125520.0,1752476.0,349074.0,AAA
P-00349,2024-01-01,Caribbean,Marine,2480622,1724182,909765,0.5276502132605491,0.7837377901912377,Africa Re,Liability,0.54,3716155,EUR,2703877.98,1879358.3800000001,991643.8500000001,AA+
P-00350,2024-01-01,Asia Pacific,Agriculture,83066,75098,35171,0.4683347093131641,0.721741550135163,SCOR,Market,0.866,89530,EUR,90541.94,81856.82,38336.39,AA+
P-00351,2024-03-01,Europe,Accident & Health,5724590,4948680,1611094,0.32556035144725465,0.5113667196673438,SCOR,Weather,0.987,6042882,KES,41789.507,36125.364,11760.9862,BBB
P-00352,2024-01-01,Australia & Pacific,Property,5917120,3823652,2920202,0.7637206524024676,1.071114974235718,Acentria Reinsurance,Liability,0.914,6348756,USD,5917120.0,3823652.0,2920202.0,AAA
P-00353,2024-02-01,Africa,Marine,2338776,1719098,500262,0.2910026071812078,0.6466587681915368,Metro Insurers Ltd,Health,0.404,2506634,USD,2338776.0,1719098.0,500262.0,AAA
P-00354,2024-02-01,Caribbean,Engineering,5780219,4939439,1504708,0.3046313559090415,0.5128062640726557,Munich Re,Cyber,1.271,8264008,KES,42195.5987,36057.9047,10984.3684,BBB
P-00355,2024-02-01,Caribbean,Liability,4395073,3396905,2048656,0.6030948760710118,0.9736430012772788,Hollard Re,Weather,0.535,4780239,EUR,4790629.57,3702626.45,2233035.04,AA+
P-00356,2024-02-01,Asia Pacific,Agriculture,4124537,2282650,814283,0.3567270497010054,0.7641113997532742,Hollard Re,Weather,0.975,4479496,USD,4124537.0,2282650.0,814283.0,AAA
P-00357,2024-01-01,Caribbean,Motor,4433158,2513098,629945,0.25066471741253227,0.6945252631549244,SCOR,Market,0.923,4187351,EUR,4832142.220000001,2739276.8200000003,686640.05,AA+
P-00358,2024-04-01,Kenya,Energy,4088537,2989698,2262077,0.7566239131845424,1.2162120323164645,SCOR,Operational,0.426,4078399,KES,29846.3201,21824.7954,16513.1621,BBB
P-00359,2024-01-01,Nordics,Property,3755575,2632448,1385470,0.526304793105125,0.8365942542828244,Kenya Reinsurance Corporation,Cyber,0.643,5338738,KES,27415.697500000002,19216.8704,10113.931,BBB
P-00360,2024-03-01,Kenya,Accident & Health,710549,456425,247382,0.5419992331708385,0.6824507213653097,SCOR,Agriculture,0.643,818615,EUR,774498.41,497503.25000000006,269646.38,AA+
P-00361,2024-02-01,Middle East & Africa,Energy,4557453,3122355,695635,0.22279177095493627,0.4543927685015138,AgriProtect,Cyber,0.847,5398917,EUR,4967623.7700000005,3403366.95,758242.15,AA+
P-00362,2024-03-01,Australia & Pacific,Engineering,4533482,2559126,1203098,0.4701206583810254,0.6396001447224733,Hollard Re,Nat Cat,1.344,4360266,EUR,4941495.380000001,2789447.3400000003,1311376.82,AA+
P-00363,2024-04-01,Latin America,Accident & Health,4345543,3656282,2232328,0.6105459042820002,0.7960472946529916,Africa Re,Market,0.804,4266699,KES,31722.4639,26690.8586,16295.9944,BBB
P-00364,2024-02-01,Africa,Liability,7164704,5724105,2757991,0.4818204767382849,0.6659896760338843,Kenya Reinsurance Corporation,Agriculture,1.299,7455171,USD,7164704.0,5724105.0,2757991.0,AAA
P-00365,2024-01-01,North America,Agriculture,2704327,2134313,1200523,0.5624868517410521,0.7854449274060558,AgriProtect,Nat Cat,1.22,3039405,USD,2704327.0,2134313.0,1200523.0,AAA
P-00366,2024-03-01,Asia Pacific,Agriculture,2725956,2045872,815613,0.39866277069142153,0.4547599274736913,Kenya Reinsurance Corporation,Political,1.086,2873858,USD,2725956.0,2045872.0,815613.0,AAA
P-00367,2024-01-01,Nordics,Agriculture,5665218,4431613,1161882,0.26218038443338804,0.6591499643459298,Aspire Re,Agriculture,0.947,7672798,KES,41356.0914,32350.7749,8481.7386,BBB
P-00368,2024-02-01,Middle East & Africa,Motor,4627035,2560885,428444,0.16730310029540568,0.43477680326709267,Old Mutual Re Africa,Market,0.71,6769168,KES,33777.3555,18694.4605,3127.6412,BBB
P-00369,2024-04-01,Australia & Pacific,Marine,528719,332958,263013,0.7899284594453354,1.0065999440364966,Old Mutual Re Africa,Health,0.728,530220,USD,528719.0,332958.0,263013.0,AAA
P-00370,2024-01-01,Australia & Pacific,Liability,411231,265041,147386,0.5560875487188774,0.6876343724650453,Old Mutual Re Africa,Health,0.533,578068,KES,3001.9863,1934.7993000000001,1075.9178,BBB
P-00371,2024-01-01,Middle East & Africa,Energy,3834569,2917378,2398463,0.8221296657478051,1.122945515961863,Acentria Reinsurance,Operational,1.099,4141282,USD,3834569.0,2917378.0,2398463.0,AAA
P-00372,2024-01-01,Africa,Motor,6290442,3710573,1810387,0.4878995777741066,0.8632204749073753,Munich Re,Nat Cat,0.603,7089689,EUR,6856581.78,4044524.5700000003,1973321.83,AA+
P-00373,2024-04-01,North America,Agriculture,7223767,4972794,671887,0.13511257454059025,0.5794290265443889,Acentria Reinsurance,Liability,0.451,8684251,EUR,7873906.03,5420345.46,732356.8300000001,AA+
P-00374,2024-02-01,Middle East & Africa,Engineering,6821506,5040723,4171376,0.8275352563511227,0.9891969976639741,Metro Insurers Ltd,Market,0.811,6812781,USD,6821506.0,5040723.0,4171376.0,AAA
P-00375,2024-02-01,Latin America,Marine,6091545,5433570,1825544,0.3359750587551094,0.5783463493590979,SCOR,Operational,0.591,6533764,EUR,6639784.050000001,5922591.300000001,1989842.9600000002,AA+
P-00376,2024-01-01,North America,Engineering,5591028,4173158,1292371,0.30968657309404535,0.5377733542825514,Old Mutual Re Africa,Operational,0.569,7947648,USD,5591028.0,4173158.0,1292371.0,AAA
P-00377,2024-02-01,Nordics,Motor,4762223,3587717,2552959,0.7115831599872565,0.875545358533615,SCOR,Cyber,1.297,4714519,KES,34764.2279,26190.3341,18636.6007,BBB
P-00378,2024-04-01,Caribbean,Agriculture,5344840,3028820,516010,0.17036667745194498,0.2743245347504396,SCOR,Agriculture,1.223,5692542,EUR,5825875.600000001,3301413.8000000003,562450.9,AA+
P-00379,2024-02-01,Nordics,Engineering,7838679,5435853,3353244,0.6168754011559915,0.9947836076562377,Acentria Reinsurance,Cyber,1.061,10371419,USD,7838679.0,5435853.0,3353244.0,AAA
P-00380,2024-03-01,Australia & Pacific,Accident & Health,3921761,2202969,1292856,0.5868698106963829,1.0561152575565096,Coastal Mutual,Market,0.572,3864057,EUR,4274719.49,2401236.21,1409213.04,AA+
P-00381,2024-04-01,Caribbean,Energy,755125,679270,268835,0.39577045946383616,0.8301618145266978,Old Mutual Re Africa,Weather,1.058,942009,KES,5512.4125,4958.671,1962.4955,BBB
P-00382,2024-04-01,Africa,Accident & Health,7691793,5953993,2502676,0.42033573099598875,0.828518256353673,Coastal Mutual,Agriculture,0.853,7733430,USD,7691793.0,5953993.0,2502676.0,AAA
P-00383,2024-02-01,Nordics,Property,5902504,3382445,3652162,1.0797402470697972,1.158148037683292,SCOR,Liability,0.663,6108597,USD,5902504.0,3382445.0,3652162.0,AAA
P-00384,2024-03-01,Nordics,Motor,6627247,5322871,1683880,0.31634807606646864,0.6269789837701533,AgriProtect,Health,1.24,8772453,EUR,7223699.23,5801929.390000001,1835429.2000000002,AA+
P-00385,2024-01-01,Europe,Motor,6448293,5785127,3954917,0.6836352944369242,1.0767315679090737,AgriProtect,Operational,0.551,8678669,USD,6448293.0,5785127.0,3954917.0,AAA
P-00386,2024-01-01,Asia Pacific,Property,1593480,1036409,446321,0.4306417640140138,0.6848658876518746,Acentria Reinsurance,Agriculture,0.522,2068999,USD,1593480.0,1036409.0,446321.0,AAA
P-00387,2024-04-01,Nordics,Energy,7689437,6070345,1808028,0.2978460038103271,0.5799749898611964,Hannover Re,Agriculture,1.255,9236361,EUR,8381486.330000001,6616676.050000001,1970750.5200000003,AA+
P-00388,2024-04-01,Australia & Pacific,Engineering,2482815,1810536,388856,0.2147739674880809,0.6931966108636928,Partner Re,Agriculture,0.517,2667336,KES,18124.5495,13216.9128,2838.6488,BBB
P-00389,2024-01-01,Africa,Liability,6959695,4108279,4368482,1.0633362534530884,1.35,Old Mutual Re Africa,Liability,1.118,7475293,USD,6959695.0,4108279.0,4368482.0,AAA
P-00390,2024-01-01,Nordics,Marine,2272423,1385568,1188545,0.8578034423427793,1.0371609702803146,Swiss Re,Political,1.115,3055192,KES,16588.6879,10114.6464,8676.3785,BBB
P-00391,2024-01-01,Middle East & Africa,Property,1023249,802042,352333,0.43929494964104127,0.540338300947649,Hannover Re,Weather,1.248,1365976,KES,7469.7177,5854.9066,2572.0309,BBB
P-00392,2024-04-01,Nordics,Energy,5648901,5143122,3379198,0.6570324406070865,0.7743207801190233,Old Mutual Re Africa,Liability,1.046,8307143,KES,41236.9773,37544.7906,24668.1454,BBB
P-00393,2024-04-01,North America,Energy,151954,110573,20223,0.18289274958624618,0.6266914603956761,Africa Re,Nat Cat,1.069,151783,KES,1109.2642,807.1829,147.6279,BBB
P-00394,2024-03-01,North America,Marine,3756905,2683876,511264,0.19049464282254472,0.39040341193110184,Aspire Re,Weather,0.842,5546813,EUR,4095026.45,2925424.8400000003,557277.76,AA+
P-00395,2024-04-01,Europe,Energy,7245910,5778987,4435553,0.7675312299543156,0.9662793721346996,Swiss Re,Market,0.721,8367171,KES,52895.143000000004,42186.6051,32379.5369,BBB
P-00396,2024-01-01,North America,Liability,5597325,4835571,1682242,0.34788900835082354,0.6679607388745786,Kenya Reinsurance Corporation,Liability,1.314,5984328,KES,40860.4725,35299.6683,12280.3666,BBB
P-00397,2024-01-01,Latin America,Motor,4244297,2712466,1705024,0.6285881555750377,1.0661739013626543,Africa Re,Operational,0.62,4391845,USD,4244297.0,2712466.0,1705024.0,AAA
P-00398,2024-03-01,Europe,Agriculture,6327928,5752267,742514,0.12908197759248657,0.2755317102284225,AgriProtect,Cyber,1.005,6005189,USD,6327928.0,5752267.0,742514.0,AAA
P-00399,2024-01-01,Latin America,Property,5247240,4538430,1258138,0.2772187738931745,0.39512617570897474,Hollard Re,Liability,0.649,5343498,KES,38304.852,33130.539,9184.4074,BBB
P-00400,2024-03-01,Middle East & Africa,Marine,7378548,5793405,3571920,0.6165493349765812,0.7428348132839546,Coastal Mutual,Operational,0.999,10553489,USD,7378548.0,5793405.0,3571920.0,AAA
P-00401,2024-04-01,Middle East & Africa,Agriculture,2951173,2101454,1393249,0.6629928611332915,0.7207118047124395,Coastal Mutual,Weather,0.62,2847106,EUR,3216778.5700000003,2290584.8600000003,1518641.4100000001,AA+
P-00402,2024-03-01,Africa,Property,2854846,2503367,1733572,0.6924961461903109,0.778358140808291,Old Mutual Re Africa,Market,0.849,2960507,USD,2854846.0,2503367.0,1733572.0,AAA
P-00403,2024-01-01,Europe,Engineering,3248784,2538170,283523,0.11170370778947036,0.23832343435917863,AgriProtect,Nat Cat,0.889,3266664,EUR,3541174.56,2766605.3000000003,309040.07,AA+
P-00404,2024-04-01,North America,Property,7238431,5325092,3359290,0.630841683110827,0.9502904910698577,Hollard Re,Political,0.808,8014816,KES,52840.5463,38873.1716,24522.817,BBB
P-00405,2024-04-01,Europe,Energy,3533044,2845184,2145410,0.7540496502159438,1.0854718764230011,Acentria Reinsurance,Agriculture,0.443,4666051,EUR,3851017.9600000004,3101250.56,2338496.9000000004,AA+
P-00406,2024-03-01,Europe,Accident & Health,2398314,2201777,1402164,0.6368328854375352,0.905041593851833,Munich Re,Cyber,1.318,3586063,KES,17507.6922,16072.9721,10235.7972,BBB
P-00407,2024-01-01,Asia Pacific,Engineering,2704453,1583804,1087956,0.6869259074986551,0.9754539925036096,Coastal Mutual,Liability,1.12,4037798,EUR,2947853.77,1726346.36,1185872.04,AA+
P-00408,2024-02-01,Europe,Motor,1067000,955577,510716,0.5344582383209308,1.0137107064942295,SCOR,Health,0.446,1545433,KES,7789.1,6975.7121,3728.2268,BBB
P-00409,2024-03-01,Caribbean,Motor,1548360,972094,199216,0.20493491370176134,0.33064463266999755,Swiss Re,Liability,1.331,2244628,KES,11303.028,7096.2862000000005,1454.2768,BBB
P-00410,2024-02-01,Caribbean,Energy,3351696,2939333,1405305,0.478103365627508,0.8004532328133074,Acentria Reinsurance,Liability,1.081,4531645,KES,24467.3808,21457.1309,10258.7265,BBB
P-00411,2024-01-01,Nordics,Accident & Health,6442790,4925961,1477701,0.29998227756979806,0.7650024535596095,Acentria Reinsurance,Agriculture,0.375,9648508,USD,6442790.0,4925961.0,1477701.0,AAA
P-00412,2024-02-01,Africa,Engineering,3324014,2851224,397584,0.13944327067953974,0.39827769429462645,Hollard Re,Political,0.772,4304689,EUR,3623175.2600000002,3107834.16,433366.56000000006,AA+
P-00413,2024-04-01,Asia Pacific,Marine,5190369,3574268,2517621,0.7043738745947422,0.7561978224024618,AgriProtect,Cyber,0.941,5825940,EUR,5657502.21,3895952.12,2744206.89,AA+
P-00414,2024-04-01,Asia Pacific,Marine,2226878,1660061,428432,0.2580820825258831,0.5275574275546476,Hollard Re,Weather,1.314,2050864,USD,2226878.0,1660061.0,428432.0,AAA
P-00415,2024-02-01,Africa,Engineering,1837251,1047736,254120,0.24254201440057419,0.6516417314313157,Metro Insurers Ltd,Political,0.448,2108971,EUR,2002603.59,1142032.24,276990.80000000005,AA+
P-00416,2024-04-01,North America,Marine,3552971,2946771,1875374,0.6364166065160815,1.0596918291132678,Africa Re,Operational,0.901,4663950,USD,3552971.0,2946771.0,1875374.0,AAA
P-00417,2024-01-01,Africa,Liability,1299254,1137531,280029,0.24617263177882626,0.4080777588494163,SCOR,Cyber,0.897,1685615,EUR,1416186.86,1239908.79,305231.61000000004,AA+
P-00418,2024-01-01,Europe,Agriculture,3673028,3365977,1112572,0.33053464120521325,0.38400087706900454,SCOR,Agriculture,0.588,4802491,EUR,4003600.5200000005,3668914.93,1212703.48,AA+
P-00419,2024-03-01,North America,Marine,6223174,3976256,1300170,0.3269834739010768,0.4799837401235239,Kenya Reinsurance Corporation,Health,0.68,7088821,EUR,6783259.66,4334119.04,1417185.3,AA+
P-00420,2024-01-01,North America,Engineering,4049156,3647241,662724,0.18170556867506152,0.6085958035106931,Hollard Re,Cyber,1.097,5451102,USD,4049156.0,3647241.0,662724.0,AAA
P-00421,2024-02-01,Kenya,Accident & Health,1666023,1476799,382651,0.25910838238649947,0.5992457022992984,Old Mutual Re Africa,Operational,0.406,1984538,KES,12161.9679,10780.6327,2793.3523,BBB
P-00422,2024-02-01,Africa,Motor,2576855,2075283,831459,0.4006484898686107,0.8786566562789874,Acentria Reinsurance,Weather,0.497,2672550,EUR,2808771.95,2262058.47,906290.31,AA+
P-00423,2024-02-01,Nordics,Energy,2159883,1853886,189008,0.101952331481008,0.32801573793326033,Coastal Mutual,Nat Cat,0.393,2922713,USD,2159883.0,1853886.0,189008.0,AAA
